book_id,isbn,authors,year,title,average_rating,ratings_count,image_url
5100,553275720,isaac asimov,1966,fantastic voyage,3.89,20415,https://images.gr-assets.com/books/1320425345m/83539.jpg
5101,312243359,philip gourevitch,1998,we wish to inform you that tomorrow we will be killed with our families,4.3,18716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5102,161638610X,jonathan cahn,2011,the harbinger the ancient mystery that holds the secret of americas future,3.93,15063,https://images.gr-assets.com/books/1345009097m/12611073.jpg
5103,62073168,daniel silva,2013,the english girl gabriel allon 13,4.08,15292,https://images.gr-assets.com/books/1371747020m/16248078.jpg
5104,1400068169,susan vreeland,2010,clara and mr tiffany,3.71,23459,https://images.gr-assets.com/books/1320562282m/8296140.jpg
5105,316254770,jennifer e smith,2014,the geography of you and me,3.68,22368,https://images.gr-assets.com/books/1376408056m/18295852.jpg
5106,1409521966,la weatherly,2010,angel angel 1,3.89,22262,https://images.gr-assets.com/books/1326626626m/7991200.jpg
5107,1416997946,brandon mull,2012,seeds of rebellion beyonders 2,4.25,20291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5108,440228654,adeline yen mah,1999,chinese cinderella the true story of an unwanted daughter,4.04,21410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5109,425182878,john sandford,2001,chosen prey lucas davenport 12,4.23,20176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5110,785139877,bryan jl glass tim seeley hugo petrus raymond e feist,2010,raymond e feists magician master,4.43,18430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5112,451225007,jr ward,2008,the black dagger brotherhood an insiders guide,4.32,26144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5113,1600104835,joe hill gabriel rodriguez,2009,locke  key vol 2 head games,4.36,22505,https://images.gr-assets.com/books/1351338040m/6120349.jpg
5114,192751034,beverly cleary alan tiegreen,1984,ramona and her father ramona 4,4.02,22181,https://images.gr-assets.com/books/1408925643m/91247.jpg
5115,1600963943,agatha christie,1922,the secret adversary tommy and tuppence 1,3.82,20457,https://images.gr-assets.com/books/1331721280m/49596.jpg
5116,394752848,julio cortazar gregory rabassa,1963,hopscotch,4.25,10309,https://images.gr-assets.com/books/1367728486m/53413.jpg
5117,345528204,karin slaughter,2011,fallen will trent 5,4.23,19777,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5118,1250091845,marissa meyer,2016,stars above the lunar chronicles 45,4.27,29333,https://images.gr-assets.com/books/1472473049m/25689074.jpg
5119,038551851X,eric clapton,2007,clapton the autobiography,3.81,16369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5120,312421435,naomi klein,1999,no logo,3.86,18792,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5121,451210557,harlan coben,2003,no second chance,4.05,18799,https://images.gr-assets.com/books/1309281936m/43927.jpg
5122,446698229,hunter s thompson,1973,fear and loathing on the campaign trail 72,4.1,15306,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5123,743219600,pd james,1971,shroud for a nightingale adam dalgliesh 4,4.04,18044,https://images.gr-assets.com/books/1321172495m/764434.jpg
5124,1250019834,sarah addison allen,2015,first frost waverley family 2,3.95,20936,https://images.gr-assets.com/books/1410962794m/21853633.jpg
5125,330426648,ted chiang,2002,stories of your life and others,4.27,16252,https://images.gr-assets.com/books/1356138316m/223380.jpg
5127,1565126807,heidi w durrow,2010,the girl who fell from the sky,3.6,19139,https://images.gr-assets.com/books/1285276805m/6449290.jpg
5129,553804324,lisa gardner,2007,hide detective dd warren 2,4.14,21892,https://images.gr-assets.com/books/1327979037m/32523.jpg
5131,1682305031,erin watt,2016,broken prince the royals 2,4.11,21901,https://images.gr-assets.com/books/1464248584m/29519514.jpg
5132,385349831,paulo coelho margaret jull costa,2012,manuscript found in accra,3.8,14318,https://images.gr-assets.com/books/1362586181m/16054811.jpg
5134,7117140,clive barker,1987,weaveworld,4.13,19251,https://images.gr-assets.com/books/1329374451m/52640.jpg
5135,671758896,mary higgins clark,1991,loves music loves to dance,3.89,21880,https://images.gr-assets.com/books/1416640001m/170650.jpg
5136,689869126,dj machale,2005,the rivers of zadaa pendragon 6,4.19,20264,https://images.gr-assets.com/books/1432151614m/215542.jpg
5138,345438310,robert k massie,1967,nicholas and alexandra,4.25,17709,https://images.gr-assets.com/books/1333577599m/133486.jpg
5139,345527771,janet evanovich,2012,wicked business lizzy  diesel 2,3.76,24162,https://images.gr-assets.com/books/1328334213m/12275680.jpg
5140,037587089X,chris grabenstein,2013,escape from mr lemoncellos library mr lemoncellos library 1,4.13,21376,https://images.gr-assets.com/books/1379335670m/16054808.jpg
5141,345414004,robert a heinlein,1982,friday,3.82,21388,https://images.gr-assets.com/books/1315410828m/17208.jpg
5142,1414318634,francine rivers,2010,her mothers hope martas legacy 1,4.28,18257,https://images.gr-assets.com/books/1406510447m/6926176.jpg
5144,399148701,tom clancy,2002,red rabbit jack ryan universe 3,3.64,19287,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5145,886773784,mercedes lackey,1987,arrows of the queen heralds of valdemar 1,4.16,26844,https://images.gr-assets.com/books/1296358547m/13986.jpg
5147,6497012,raymond e feist,1995,rise of a merchant prince the serpentwar saga 2,4.02,20661,https://images.gr-assets.com/books/1360282060m/43917.jpg
5148,62002325,courtney allison moulton,2011,angelfire angelfire 1,3.93,27704,https://images.gr-assets.com/books/1294531919m/7285498.jpg
5149,1451665601,stephen king,2011,mile 81,3.62,14213,https://images.gr-assets.com/books/1407138212m/12070846.jpg
5150,312426232,paul auster,2005,the brooklyn follies,3.81,15635,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5151,689859392,holly black tony diterlizzi,2004,the ironwood tree the spiderwick chronicles 4,3.92,27293,https://images.gr-assets.com/books/1417954144m/277191.jpg
5152,689846231,marjorie kinnan rawlings,1930,the yearling,3.99,21797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5153,373210639,katie mcgarry,2013,dare you to pushing the limits 2,4.18,32490,https://images.gr-assets.com/books/1354200468m/13561164.jpg
5154,446569895,ozzy osbourne chris ayres,2009,i am ozzy,4.05,16922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5155,767915305,j maarten troost,2003,the sex lives of cannibals adrift in the equatorial pacific,3.87,16954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5156,778313077,maria v snyder,2011,touch of power healer 1,4.17,29747,https://images.gr-assets.com/books/1317629193m/10445208.jpg
5157,375703063,kaye gibbons,1989,a virtuous woman,3.67,21311,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5158,515128546,nora roberts,1999,tears of the moon gallaghers of ardmore  irish trilogy 2,4.19,24613,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5159,316000973,darren shan,2002,the vampire prince cirque du freak 6,4.23,20877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5160,034537472X,david eddings,1991,the sapphire rose the elenium 3,3.98,23232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5161,1476798176,bill clegg,2015,did you ever have a family,3.81,17129,https://images.gr-assets.com/books/1440378380m/24452249.jpg
5162,751531219,nelson demille,1990,the gold coast,4.06,18616,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5163,684839385,elisabeth kublerross,1969,on death and dying,4.15,17937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5164,1780892888,james patterson maxine paetro,2015,14th deadly sin womens murder club 14,3.99,12823,https://images.gr-assets.com/books/1425682789m/23346918.jpg
5165,60562498,lisa kleypas,2005,it happened one autumn wallflowers 2,4.15,30993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5166,399155163,patricia cornwell,2008,scarpetta kay scarpetta 16,3.72,21975,https://images.gr-assets.com/books/1358277265m/2833172.jpg
5167,055350584X,dennis lehane,1996,darkness take my hand kenzie  gennaro 2,4.17,19019,https://images.gr-assets.com/books/1392049150m/21681.jpg
5168,786901640,ra salvatore,1993,siege of darkness forgotten realms legacy of the drow 3 legend of drizzt 9,4.15,17410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5169,1416983244,ellen hopkins,2011,perfect impulse 2,4.35,21089,https://images.gr-assets.com/books/1296179689m/9917945.jpg
5171,425189031,jd robb,2003,portrait in death in death 16,4.37,24958,https://images.gr-assets.com/books/1483391474m/268604.jpg
5173,1401202322,brian k vaughan pia guerra goran parlov jose marzan jr,2004,y the last man vol 4 safeword y the last man 4,4.25,22207,https://images.gr-assets.com/books/1335238541m/184040.jpg
5174,399171088,nora roberts,2014,the collector,3.92,15888,https://images.gr-assets.com/books/1389532018m/18668066.jpg
5175,515138819,robin mckinley,2003,sunshine,3.85,27918,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5176,312939027,sue grafton,1987,d is for deadbeat kinsey millhone 4,3.85,26075,https://images.gr-assets.com/books/1389287799m/64857.jpg
5177,1608195228,jesmyn ward,2010,salvage the bones,3.81,18505,https://images.gr-assets.com/books/1317067649m/10846336.jpg
5179,345481291,naomi novik,2006,throne of jade temeraire 2,3.89,23015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5180,671447548,david mccullough,1981,mornings on horseback,4.1,18321,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5181,1401210090,brian k vaughan pia guerra goran sudzuka jose marzan jr,2006,y the last man vol 7 paper dolls y the last man 7,4.25,22220,https://images.gr-assets.com/books/1311830366m/79426.jpg
5182,345455681,edward rutherfurd,1997,london,4.06,18902,https://images.gr-assets.com/books/1320450619m/92160.jpg
5183,1480118516,natasha preston,2012,silence silence 1,3.93,13042,https://images.gr-assets.com/books/1351519075m/16116760.jpg
5184,1250059305,stephanie perkins holly black ally carter matt de la pena gayle forman jenny han david levithan kelly link myra mcentire rainbow rowell laini taylor kiersten white,2014,my true love gave to me twelve holiday stories,3.73,22480,https://images.gr-assets.com/books/1459353572m/20309175.jpg
5186,1612184715,scott  meyer,2013,off to be the wizard magic 20 1,3.98,12885,https://images.gr-assets.com/books/1390179189m/18616975.jpg
5187,679753338,richard russo,1993,nobodys fool,4.12,18392,https://images.gr-assets.com/books/1463435569m/659388.jpg
5188,451076451,richard bachman stephen king,1977,rage,3.8,21746,https://images.gr-assets.com/books/1299003176m/66370.jpg
5189,140447423,emile zola roger pearson,1885,germinal les rougonmacquart 13,4.09,19325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5191,224093614,michael ondaatje,2011,the cats table,3.59,16631,https://images.gr-assets.com/books/1327934764m/11076177.jpg
5192,1857988221,alfred bester,1953,the demolished man,3.99,20685,https://images.gr-assets.com/books/1360171879m/76740.jpg
5193,1423121295,melissa de la cruz,2011,lost in time blue bloods 6,4.05,23154,https://images.gr-assets.com/books/1298681924m/9578590.jpg
5194,60725125,meg cabot,2001,ninth key the mediator 2,4.07,29922,https://images.gr-assets.com/books/1327954597m/199786.jpg
5195,425100650,dean koontz,1984,twilight eyes,3.86,20694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5196,525954570,lisa gardner,2016,find her detective dd warren 8,4.12,15957,https://images.gr-assets.com/books/1444071262m/25644437.jpg
5197,1939392748,j lynn jennifer l armentrout,2013,frigid frigid 1,3.79,32611,https://images.gr-assets.com/books/1364364323m/16122034.jpg
5198,553383833,isabel allende margaret sayers peden,1984,of love and shadows,3.96,15919,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5199,805088415,jacqueline kelly,2009,the evolution of calpurnia tate calpurnia tate 1,3.97,22291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5200,1423108760,katie alender,2009,bad girls dont die bad girls dont die 1,4.07,18862,https://images.gr-assets.com/books/1344514129m/3678651.jpg
5201,425204030,clive cussler,1999,atlantis found dirk pitt 15,3.96,19102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5202,307377326,david mazzucchelli,2009,asterios polyp,4.19,19635,https://images.gr-assets.com/books/1327877671m/4070095.jpg
5203,345383273,david eddings,1992,domes of fire the tamuli 1,3.98,22206,https://images.gr-assets.com/books/1388212602m/651260.jpg
5204,1582405301,robert kirkman charlie adlard cliff rathburn,2005,the walking dead vol 04 the hearts desire,4.23,21488,https://images.gr-assets.com/books/1460242153m/138397.jpg
5205,439846838,kazu kibuishi,2009,the stonekeepers curse amulet 2,4.33,21461,https://images.gr-assets.com/books/1420153715m/6277410.jpg
5206,446695688,carl hiaasen,2000,sick puppy,3.88,18248,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5207,836217357,bill watterson,1993,the days are just packed a calvin and hobbes collection,4.68,19143,https://images.gr-assets.com/books/1418211162m/24818.jpg
5208,1600610862,danny gregory,2008,an illustrated life drawing inspiration from the private sketchbooks of artists illustrators and designers,3.72,15601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5209,307990672,dean koontz,2012,odd apocalypse odd thomas 5,3.93,16063,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5210,679752552,michel foucault alan sheridan thomas mathiesen walter seitter drago braco rotar,1975,discipline and punish the birth of the prison,4.21,16892,https://images.gr-assets.com/books/1400737037m/80369.jpg
5211,743412028,catherine ryan hyde,1999,pay it forward,4.15,18220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5212,1401307922,danny gregory,2005,the creative license giving yourself permission to be the artist you truly are,3.93,18139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5213,1591169283,arina tanemura tomo kimura,2001,full moon o sagashite vol 1,4.06,19443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5214,60935766,bernard cornwell,2000,the archers tale the grail quest 1,4.12,16032,https://images.gr-assets.com/books/1407709312m/68531.jpg
5215,1594481571,anne lamott,2004,plan b further thoughts on faith,4.05,18056,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5216,812974042,sarah dunant,2006,in the company of the courtesan,3.76,19614,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5217,345531485,peter v brett,2015,the skull throne demon cycle 4,4.14,15946,https://images.gr-assets.com/books/1408637760m/13630171.jpg
5218,312369506,sherrilyn kenyon,2007,devil may cry darkhunter 11,4.32,30249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5220,316013838,anita shreve,2002,sea glass,3.65,19585,https://images.gr-assets.com/books/1422821164m/96081.jpg
